order_id,rating,sentiment
3106610673,1,Negative
442408751,4,Neutral
353571238,4,Positive
4670530333,5,Positive
4961370923,4,Neutral
8946821991,3,Neutral
5720622852,3,Neutral
7305353953,4,Neutral
1402723627,3,Neutral
9820620357,1,Negative
1930286155,4,Neutral
6759029950,1,Negative
9032188284,1,Negative
9490161602,1,Negative
8565257085,1,Negative
4884845960,4,Neutral
6181604084,4,Neutral
2718508408,5,Positive
8354866000,2,Negative
8025728977,4,Positive
6531356394,3,Neutral
5489184758,3,Negative
1377599881,2,Negative
227162938,4,Neutral
3449083612,4,Positive
5662514948,3,Negative
2034571482,4,Neutral
348782569,2,Negative
8697396531,4,Positive
3538455450,4,Neutral
7513290139,2,Negative
8320461939,4,Neutral
8217899522,4,Neutral
4217056877,4,Neutral
3684167813,4,Neutral
5351904164,4,Neutral
2731829604,3,Neutral
7162485958,4,Positive
4830502113,3,Neutral
9797013595,4,Positive
9487843345,4,Neutral
2148242015,3,Negative
7465258008,4,Positive
8875274470,5,Positive
7049717910,5,Positive
4829897426,3,Neutral
3532186218,2,Negative
6897674900,2,Negative
163895717,5,Positive
9857592403,2,Negative
2521197661,4,Positive
488314125,4,Positive
5073549838,4,Neutral
6399568661,5,Positive
3672658084,4,Positive
8273236145,3,Neutral
3411233779,4,Positive
8024667539,2,Negative
6112199794,5,Positive
9484473160,3,Negative
9729709418,3,Neutral
7900224799,3,Negative
1821414490,5,Positive
5813507399,4,Positive
3928003125,3,Negative
5271866987,3,Neutral
9794537731,4,Positive
4852718488,5,Positive
8300546273,4,Positive
976104194,2,Negative
5373961125,3,Negative
6056126973,3,Negative
6352881332,4,Positive
1643234106,2,Negative
8697966993,4,Positive
2276061263,3,Negative
4045613782,3,Neutral
2959828441,4,Positive
3514589876,4,Neutral
9444081952,2,Negative
8183959589,1,Negative
1712832927,4,Positive
8162867215,1,Negative
4160230443,4,Neutral
9787535949,4,Positive
3423995261,3,Neutral
1523343168,4,Positive
1948066291,4,Positive
2021361582,3,Neutral
7491420331,3,Negative
994840771,4,Positive
6277344634,2,Negative
4092653338,1,Negative
7213712604,1,Negative
7326709115,4,Positive
9419789569,3,Neutral
5388191488,4,Neutral
9065873433,4,Neutral
4627342297,3,Neutral
4286971111,3,Negative
645282074,3,Neutral
7260939789,4,Neutral
1716322448,2,Negative
4293959647,2,Negative
3331935300,1,Negative
1775389576,4,Neutral
8194774262,4,Neutral
3615279775,3,Neutral
11467999,5,Positive
3971267196,4,Positive
1584863963,4,Neutral
1557893814,2,Negative
8172695964,3,Neutral
7462800868,4,Positive
5438961669,5,Positive
4904849001,2,Negative
4816980820,4,Positive
9004078716,1,Negative
8350353728,1,Negative
1204084245,3,Negative
4142209897,3,Negative
125551624,5,Positive
9970545044,1,Negative
7976032064,2,Negative
8691567542,2,Negative
3592747590,2,Negative
7495753437,3,Neutral
3965847120,4,Positive
9365984533,5,Positive
2948242102,5,Positive
6161193691,4,Positive
5964122835,5,Positive
8879377902,3,Neutral
8158068874,5,Positive
7039570964,5,Positive
5482913265,4,Neutral
1018255782,4,Neutral
8441505853,5,Positive
3850018395,3,Neutral
4884197611,3,Negative
5321849748,4,Positive
9808738347,4,Positive
8727249149,3,Neutral
2772154780,5,Positive
9128056381,1,Negative
4461463308,3,Neutral
5636483988,4,Neutral
1532065529,1,Negative
9933994647,1,Negative
4823026749,2,Negative
7453442245,3,Negative
6519941559,5,Positive
3798769654,5,Positive
5034289521,3,Neutral
6971088688,4,Neutral
5650184107,3,Neutral
5770410311,5,Positive
274530126,3,Negative
4819831152,5,Positive
6977688323,4,Neutral
2035952734,3,Negative
3665334102,3,Neutral
1862413314,5,Positive
4466643926,4,Neutral
4470717835,2,Negative
3018086191,1,Negative
2447983559,3,Neutral
5116322704,4,Positive
8941550852,4,Positive
8026773850,3,Neutral
2102402075,4,Positive
989844439,4,Neutral
8426805628,5,Positive
7662188403,4,Neutral
9141654140,3,Neutral
5696947751,4,Neutral
8953871540,1,Negative
1767778760,1,Negative
5516201271,1,Negative
9358248664,4,Positive
1530424665,5,Positive
7816293360,2,Negative
1602396548,3,Negative
7938126128,2,Negative
271744331,3,Neutral
387311360,4,Neutral
1286123100,3,Neutral
4832392771,3,Negative
4800106448,4,Positive
5500008514,5,Positive
7879575037,4,Neutral
50845914,3,Negative
9766990467,1,Negative
4215602937,5,Positive
238484255,2,Negative
3293988248,1,Negative
5296157775,5,Positive
1143489067,3,Negative
8524452029,3,Neutral
4256779885,5,Positive
7744686996,2,Negative
5427462399,5,Positive
8596751747,1,Negative
4746468643,4,Neutral
3010047327,1,Negative
1236959246,5,Positive
6600422315,4,Positive
3227252410,4,Neutral
6972292408,4,Neutral
7562754470,3,Negative
7361971676,4,Positive
8875605037,1,Negative
8508253527,2,Negative
6798775600,4,Positive
3624810422,2,Negative
4740213452,2,Negative
3825468344,4,Neutral
902245665,5,Positive
6874299189,3,Neutral
1127125313,2,Negative
3606548818,4,Neutral
5750044154,3,Neutral
3872847781,3,Negative
5939554684,3,Neutral
676412814,4,Neutral
4248390724,2,Negative
8938687150,2,Negative
7898867047,2,Negative
2142065357,4,Positive
9024719693,5,Positive
8976616698,1,Negative
8792586840,3,Neutral
5375387413,1,Negative
4252164097,5,Positive
8423273411,1,Negative
2551179741,2,Negative
227511348,4,Neutral
4434464045,3,Negative
7041011843,3,Negative
6510283268,3,Negative
6853654698,4,Positive
9338996795,4,Neutral
7346145952,4,Neutral
6497069610,3,Neutral
1741402363,1,Negative
4825878367,2,Negative
7019011442,4,Positive
1674463798,4,Neutral
305684588,1,Negative
5967495442,3,Neutral
2571047526,2,Negative
7784811086,4,Positive
7942005230,4,Neutral
6653543195,4,Positive
397928918,4,Neutral
776120140,3,Neutral
8293188779,1,Negative
178737268,3,Neutral
5246598523,5,Positive
1172544737,4,Positive
6419533291,3,Neutral
882083749,4,Positive
3185510401,4,Positive
7760767006,3,Neutral
3833878150,3,Neutral
369899578,3,Negative
1944466212,4,Positive
4064447117,3,Neutral
1553685597,3,Neutral
3682284811,3,Neutral
291439357,4,Positive
8285784194,2,Negative
5058742647,5,Positive
6917020296,1,Negative
6671181961,5,Positive
5123439997,4,Neutral
8510183245,4,Neutral
6081384585,4,Neutral
4423613746,1,Negative
1530472691,3,Neutral
7009303199,3,Neutral
5386652055,5,Positive
4413239746,5,Positive
4988875078,4,Positive
1617565217,3,Negative
392038758,4,Positive
1828727552,4,Positive
7119397338,3,Negative
2611271708,3,Negative
7162509481,1,Negative
131913576,2,Negative
6627201490,1,Negative
4644950813,4,Positive
9434934993,2,Negative
2556317798,5,Positive
2826150539,3,Neutral
4283803308,3,Neutral
6873424093,5,Positive
4741294126,4,Positive
4967241271,4,Positive
9554079946,5,Positive
4601205399,4,Positive
5633967304,3,Negative
4168163237,4,Positive
5924297360,3,Neutral
2120299901,4,Neutral
1070876534,4,Neutral
7032280048,2,Negative
156346853,5,Positive
6873267326,4,Neutral
1370661468,5,Positive
3612128358,3,Negative
1736953222,5,Positive
9107923488,4,Positive
4378877600,1,Negative
3232762361,5,Positive
1831641377,3,Neutral
562428866,3,Neutral
4607715908,3,Neutral
4804575203,3,Negative
8287234948,5,Positive
6074452586,3,Negative
6821790656,3,Negative
7821942520,3,Neutral
3012496270,4,Neutral
8980370750,1,Negative
6535672015,3,Negative
6999060704,5,Positive
9403732731,5,Positive
5649255352,4,Positive
5034409841,3,Neutral
9072111617,2,Negative
9556880451,4,Neutral
4602796463,2,Negative
6061353924,5,Positive
4366519080,5,Positive
1324817141,4,Positive
5419080144,3,Neutral
8813470284,5,Positive
3182992799,3,Negative
7792996715,3,Neutral
6962624734,4,Positive
5948662456,3,Neutral
3395675979,4,Neutral
7550368787,4,Positive
8357671697,3,Negative
9600704922,3,Negative
9915229426,2,Negative
9927474026,4,Neutral
6310535397,1,Negative
8045941430,3,Neutral
4390394582,3,Negative
5062545226,4,Neutral
2836701831,2,Negative
4115492281,3,Neutral
3554645781,3,Neutral
3983605701,1,Negative
8581516385,4,Neutral
8290229112,4,Neutral
1195560119,4,Positive
5077327994,4,Neutral
2945185661,4,Positive
3951005873,1,Negative
3490816523,2,Negative
6739114301,4,Positive
5728818155,3,Negative
7713651693,5,Positive
5452048621,3,Neutral
2297027645,3,Negative
2438302298,3,Neutral
578811216,3,Negative
8684710720,4,Neutral
1249797614,2,Negative
8013026217,4,Positive
5421697986,4,Positive
8922741261,4,Positive
3441102335,3,Neutral
6065607924,4,Positive
5153395650,3,Negative
2215235447,4,Neutral
5678676134,4,Neutral
5045588926,5,Positive
1677502866,2,Negative
4777610024,5,Positive
477350788,4,Positive
4616699342,4,Neutral
8849914077,4,Neutral
9183435457,3,Negative
6922646336,4,Positive
3228806806,1,Negative
4893095476,4,Neutral
7773468233,3,Neutral
5928657526,3,Negative
4435936422,4,Positive
6031122324,1,Negative
7286969496,5,Positive
4665508413,4,Positive
9224598372,5,Positive
842020543,4,Neutral
7237143327,3,Neutral
5095141954,1,Negative
6229535077,2,Negative
2984879441,3,Neutral
785895477,4,Neutral
6220343481,4,Positive
5897343054,3,Neutral
60465,4,Neutral
2245476104,5,Positive
6347292505,4,Neutral
8321900643,4,Positive
9639033064,4,Positive
2748368258,4,Positive
1444371693,4,Positive
7111342746,4,Neutral
9457576236,3,Neutral
4167252733,1,Negative
4304875010,4,Positive
4870910859,5,Positive
3674118222,4,Positive
38408517,3,Neutral
3081609596,1,Negative
1390229631,5,Positive
7498092418,2,Negative
3334055527,4,Positive
8729426842,4,Neutral
1722808791,2,Negative
9775070757,4,Positive
4737779056,5,Positive
2047483376,3,Negative
4758632331,4,Positive
4741574337,4,Positive
5805120939,5,Positive
7550508,5,Positive
1966056265,3,Negative
6363072906,4,Neutral
7389054351,5,Positive
7146572423,1,Negative
4590810848,2,Negative
9226364404,4,Neutral
6687792641,5,Positive
5183577434,1,Negative
7440785414,5,Positive
7932057095,4,Neutral
6126906924,5,Positive
8997788831,1,Negative
3480516243,4,Positive
1234692850,5,Positive
4954911880,4,Neutral
504060154,3,Negative
8723752267,2,Negative
5724116944,4,Neutral
8161349145,3,Negative
2985254380,1,Negative
9837170359,5,Positive
3915323515,3,Neutral
8829163586,1,Negative
961526405,4,Neutral
5792721465,1,Negative
8094117960,4,Positive
9318325652,3,Neutral
852676412,4,Positive
6487883093,3,Neutral
5398965602,3,Negative
6149664144,3,Neutral
6231586256,2,Negative
4598622116,2,Negative
8971796779,3,Neutral
2148246883,3,Negative
4357632507,1,Negative
3323576462,4,Positive
4220834107,5,Positive
4409513224,2,Negative
5610159677,5,Positive
6259219127,3,Negative
5628497118,4,Neutral
1508576390,4,Neutral
5922953060,5,Positive
5130838561,4,Neutral
3217749279,1,Negative
9279422297,4,Neutral
222955546,1,Negative
8290493339,1,Negative
6418952352,4,Positive
8978231928,4,Positive
3746306403,4,Positive
3157198428,4,Neutral
981939883,3,Negative
6569836274,4,Neutral
5695124358,5,Positive
773335066,4,Positive
3618712852,3,Neutral
6009732867,4,Neutral
7269785858,4,Neutral
5798831066,4,Neutral
5330654120,4,Neutral
462189338,4,Positive
7536187765,4,Neutral
9938820107,4,Neutral
9410751894,4,Neutral
9172888683,1,Negative
8018695018,4,Positive
7456610316,2,Negative
5627902734,4,Neutral
5189768940,4,Neutral
173709007,3,Neutral
1485229334,2,Negative
9334479603,3,Negative
8674211510,3,Neutral
390257855,3,Neutral
6642374542,5,Positive
6585999443,3,Negative
622705569,5,Positive
1635083835,2,Negative
7359512417,3,Negative
9237698013,1,Negative
3492935177,5,Positive
4324086468,1,Negative
9171218505,2,Negative
5068157547,1,Negative
8558710948,5,Positive
3184669775,4,Neutral
7079324691,4,Positive
4210311922,4,Positive
7660037070,3,Neutral
9410025634,3,Negative
6798589010,4,Positive
5401466202,4,Positive
9102648124,4,Neutral
1969956670,5,Positive
1194228460,5,Positive
9628463148,5,Positive
7745364283,4,Neutral
9892343037,1,Negative
1588828749,3,Negative
4037647778,4,Positive
6664301655,1,Negative
7096225581,4,Neutral
79029185,2,Negative
7831967187,4,Positive
482214790,4,Neutral
5931307224,3,Neutral
6410432854,4,Neutral
6124624375,4,Neutral
8992870838,3,Neutral
8377146126,5,Positive
7852428533,4,Positive
9258876870,3,Negative
6810940082,4,Neutral
3330538479,2,Negative
7270469981,2,Negative
5636241570,1,Negative
4467471002,5,Positive
6201821502,4,Positive
6144140039,4,Neutral
3310749597,5,Positive
5085488484,2,Negative
587498345,1,Negative
5136205193,1,Negative
9321319130,4,Positive
9113393578,3,Neutral
3860678807,3,Negative
3603683788,2,Negative
4472082279,1,Negative
4104732514,2,Negative
9050314096,4,Neutral
9296105870,5,Positive
4678456188,4,Neutral
812386333,1,Negative
8100314462,4,Positive
781509952,4,Positive
1918416669,4,Neutral
1152165724,4,Neutral
9664390656,1,Negative
2686950796,3,Negative
7332801173,4,Neutral
3503438244,2,Negative
4044591373,4,Neutral
7817195618,4,Positive
8974710941,5,Positive
2811268404,4,Positive
7251548462,3,Neutral
352037003,3,Negative
8510312737,4,Positive
3242700095,1,Negative
5833898647,4,Neutral
7212771842,4,Neutral
7799757050,3,Negative
9593303695,3,Neutral
7709693536,5,Positive
5092922964,3,Neutral
8318806722,1,Negative
4352870279,4,Neutral
6722040962,4,Positive
1690831615,4,Positive
6475689021,3,Negative
8361280131,5,Positive
2664549359,4,Neutral
9510912773,4,Neutral
3654462337,3,Neutral
2308652017,3,Neutral
8300200841,5,Positive
5027243163,4,Positive
713290065,3,Neutral
2006434350,1,Negative
6587221270,4,Neutral
969705468,3,Neutral
4492000627,2,Negative
977290328,4,Positive
8735245723,3,Negative
6299539090,3,Neutral
2177211652,4,Positive
8972569491,5,Positive
7658414712,4,Positive
2069355540,3,Neutral
4084790776,4,Positive
8716008121,5,Positive
9781965606,4,Neutral
8380133046,5,Positive
691827543,4,Neutral
5750245858,3,Neutral
1578150657,2,Negative
9069556587,3,Negative
8396347551,4,Neutral
6083487488,5,Positive
3191281184,3,Neutral
6397409024,2,Negative
9021529086,5,Positive
8214544415,4,Positive
8569302709,3,Neutral
2219192870,3,Neutral
8537081061,2,Negative
9284683425,3,Neutral
9774193601,4,Positive
7496826261,4,Neutral
1058749075,4,Positive
7128038799,3,Neutral
3596318350,3,Neutral
3187042843,1,Negative
4673500573,4,Neutral
881900445,1,Negative
9874112459,4,Neutral
4531430634,4,Positive
6715699166,4,Neutral
4171748538,3,Neutral
4093115982,3,Negative
2515279840,2,Negative
4981424948,4,Positive
1911064507,2,Negative
6438392384,5,Positive
5859840400,2,Negative
7640576778,2,Negative
5453475937,2,Negative
653610300,5,Positive
730299055,5,Positive
8396250231,3,Neutral
8556969682,3,Neutral
7159670875,3,Negative
4922278509,2,Negative
8151274002,4,Positive
5373978100,3,Neutral
6210207010,3,Negative
1837403174,4,Positive
1148265823,2,Negative
8472487149,2,Negative
9111535172,2,Negative
6558001978,3,Negative
2762095386,4,Neutral
2406325099,3,Negative
4274182127,2,Negative
7271609994,4,Neutral
9182539734,4,Positive
7891517071,3,Negative
3666182849,2,Negative
8724590445,5,Positive
7919863938,3,Neutral
3545539999,2,Negative
7463392603,3,Neutral
7296733293,2,Negative
7118924734,3,Negative
2529809156,5,Positive
2216699744,4,Neutral
8257221712,5,Positive
1357352531,4,Neutral
2108138590,4,Positive
5648212121,5,Positive
3951878528,1,Negative
8310385249,1,Negative
7513562596,4,Positive
6304586678,1,Negative
5222812863,4,Neutral
5393039591,5,Positive
6708586922,3,Negative
3177552965,5,Positive
607125614,4,Neutral
139417019,3,Neutral
1893231742,4,Positive
3580010065,4,Neutral
962319394,4,Positive
8321726382,4,Neutral
1485682761,5,Positive
5008756947,2,Negative
1334996274,5,Positive
2914506024,2,Negative
8811831663,1,Negative
875427533,2,Negative
5865390748,4,Positive
4054828941,4,Positive
1257568604,3,Negative
2738862626,3,Negative
7352532839,5,Positive
520221662,3,Neutral
7818925535,1,Negative
3476023750,4,Positive
8945838922,1,Negative
2233053313,3,Neutral
1844073851,2,Negative
8348125769,4,Positive
8475818223,3,Neutral
4270941188,2,Negative
2611200126,2,Negative
8573833987,4,Positive
2979246068,3,Neutral
6779895105,5,Positive
1731478314,1,Negative
3692405872,3,Neutral
8853713324,4,Neutral
979766779,1,Negative
5709672475,2,Negative
3855709201,4,Positive
6861065282,4,Neutral
7919724613,4,Neutral
7882742057,4,Positive
1929002406,3,Negative
2458349464,2,Negative
6608328221,4,Positive
7736615348,1,Negative
2591738507,3,Neutral
6751537971,4,Positive
9768154003,5,Positive
5887288860,4,Neutral
3559865135,3,Negative
209044447,4,Positive
9643668734,5,Positive
6115465612,3,Neutral
8493723088,3,Neutral
6392024503,4,Positive
9863468109,4,Positive
5448628635,4,Positive
3329455953,1,Negative
3584190892,4,Neutral
9097056321,5,Positive
525741957,4,Positive
5387395051,3,Neutral
6799246060,1,Negative
8986314607,4,Positive
1085912198,3,Neutral
3423328091,5,Positive
9848366909,3,Negative
936021770,4,Positive
8916215165,5,Positive
389558867,4,Positive
7616883530,4,Neutral
3851744248,4,Neutral
4953665655,2,Negative
962864152,4,Neutral
923668833,3,Negative
4022122330,3,Neutral
4564846800,2,Negative
690652905,5,Positive
716741661,1,Negative
6575532281,2,Negative
7486807731,4,Neutral
9721870982,2,Negative
8105823343,5,Positive
7113554979,4,Neutral
507373134,2,Negative
4674132573,5,Positive
487395969,4,Neutral
3962007460,3,Negative
2272882287,5,Positive
4426246696,5,Positive
1714709914,4,Positive
3159133564,4,Neutral
4531739740,5,Positive
3158981349,3,Negative
1789010378,1,Negative
705203916,4,Neutral
7255510932,1,Negative
1991167685,5,Positive
5103721089,4,Neutral
9674006557,3,Neutral
1073466441,4,Positive
5407006470,5,Positive
747347782,4,Neutral
8554063149,4,Positive
4855215470,4,Positive
5008998072,5,Positive
9696466906,4,Positive
7189534591,5,Positive
9965941354,4,Positive
1275232752,2,Negative
343479370,4,Positive
2485933387,3,Negative
6735843326,4,Neutral
6384313098,2,Negative
1022032613,4,Positive
8026892264,3,Neutral
7158825499,4,Positive
5327013494,5,Positive
1002526452,4,Neutral
4650525854,2,Negative
6260291784,4,Neutral
1884314278,1,Negative
7074219396,2,Negative
807183459,3,Negative
598539940,4,Positive
427702490,3,Neutral
955844536,4,Neutral
5397640599,4,Neutral
3451246886,3,Negative
8487733248,4,Positive
2921621434,3,Neutral
4757133884,4,Neutral
1793847102,3,Negative
6197760573,3,Negative
6818660907,5,Positive
7807587130,3,Negative
4540563647,3,Negative
2480913332,4,Neutral
5735481292,3,Neutral
7112326373,3,Neutral
614274161,5,Positive
5512258335,4,Neutral
1214757247,3,Neutral
4211686231,2,Negative
5288088590,5,Positive
1193525681,3,Neutral
5132095929,4,Positive
7703144556,4,Neutral
6786199145,5,Positive
2463627380,3,Neutral
6331115638,4,Neutral
9212312136,1,Negative
6788500162,4,Neutral
2166421384,4,Neutral
2744509800,2,Negative
8806260669,3,Neutral
7773287963,4,Positive
8153845667,1,Negative
8345887091,4,Neutral
6638429050,1,Negative
4132900691,4,Neutral
2119346062,4,Neutral
689310626,2,Negative
9246993674,5,Positive
2282234185,3,Negative
9697170386,1,Negative
6376147802,4,Neutral
7415158732,2,Negative
343300311,4,Positive
3922539531,4,Neutral
7634516705,3,Neutral
8731122718,4,Neutral
9471236505,4,Positive
9497014025,4,Neutral
592358946,1,Negative
9680783354,3,Neutral
6109792602,1,Negative
2734817654,3,Neutral
6380542008,5,Positive
4784760589,3,Negative
1577703194,1,Negative
6758737749,3,Negative
4081640450,5,Positive
9258266990,3,Negative
2109410707,5,Positive
576022547,4,Positive
2106943908,4,Neutral
6541281594,4,Neutral
2664220988,2,Negative
493514666,3,Negative
9658669384,3,Neutral
8765283513,5,Positive
6421427812,4,Neutral
4467093205,3,Negative
7560862152,4,Positive
8218080678,4,Positive
8196173573,3,Neutral
1174856327,1,Negative
9754365788,5,Positive
8398774908,3,Negative
626433439,1,Negative
3097299525,3,Neutral
5367488413,1,Negative
3700795655,5,Positive
3161904185,3,Negative
8149944548,4,Neutral
4961830447,3,Neutral
613578154,2,Negative
2582466700,4,Positive
3840910839,5,Positive
399559401,3,Neutral
4037817241,2,Negative
582598096,5,Positive
9218060399,3,Neutral
6650174202,2,Negative
2715902884,1,Negative
7957986242,3,Negative
7148568995,3,Neutral
670358911,4,Neutral
6098277214,3,Neutral
4621664126,1,Negative
6336460663,4,Neutral
909027635,4,Neutral
2854202683,2,Negative
7936387697,1,Negative
8337736091,3,Neutral
4404350734,5,Positive
6565246127,5,Positive
3494650073,4,Positive
1920923798,4,Neutral
5069524975,3,Negative
3873368520,5,Positive
3111414152,5,Positive
7104489974,3,Neutral
3211566084,2,Negative
2416717644,5,Positive
4535670244,1,Negative
7309958460,5,Positive
9996182478,3,Neutral
2231942521,3,Negative
554028972,3,Neutral
8756001290,4,Positive
8047899303,2,Negative
9720683332,5,Positive
218670241,5,Positive
1382880255,2,Negative
332975964,5,Positive
2638683222,2,Negative
9150146711,5,Positive
1553626879,3,Negative
9271384187,1,Negative
1409544327,3,Negative
637100019,4,Positive
186083059,5,Positive
1804073530,4,Positive
5291430311,4,Neutral
6947225582,4,Positive
5710643134,2,Negative
8329733630,2,Negative
6772651293,4,Positive
581212790,4,Neutral
4766571706,1,Negative
9961298199,5,Positive
8102675591,5,Positive
604050223,5,Positive
782327552,4,Positive
6156638188,2,Negative
6475299855,5,Positive
689110145,5,Positive
2785467351,4,Positive
7188270379,3,Negative
9209192342,1,Negative
3193016310,2,Negative
9743228131,1,Negative
4417542973,5,Positive
3065857200,3,Neutral
6994732191,3,Neutral
7663189769,4,Neutral
5012619147,3,Neutral
7456088789,4,Positive
3270559373,4,Positive
4703798183,3,Neutral
3968840556,4,Positive
2331647373,5,Positive
6683347454,3,Negative
5710259220,2,Negative
9871546057,1,Negative
5459704311,4,Neutral
3426702134,4,Neutral
7671357353,4,Neutral
9656230693,5,Positive
3315369956,4,Positive
1762287720,4,Positive
4816206081,1,Negative
2808133351,4,Neutral
3444569396,5,Positive
9704671447,3,Negative
6454001692,2,Negative
2624508626,3,Neutral
932273820,3,Neutral
7908614088,3,Neutral
9730765358,2,Negative
4748284156,3,Negative
1829286278,4,Neutral
3180415318,3,Neutral
1008158736,5,Positive
5092816701,4,Neutral
4339850858,5,Positive
1564040362,4,Positive
4856827800,4,Neutral
2465711187,4,Neutral
7741314063,2,Negative
6973696848,3,Neutral
443178123,3,Negative
2155491764,1,Negative
282887897,2,Negative
1014190951,2,Negative
4632027192,4,Neutral
9196809062,3,Neutral
3802671506,3,Neutral
931138604,3,Neutral
6507222211,5,Positive
9091185978,3,Neutral
6314310505,3,Neutral
2711467206,2,Negative
1359318731,3,Neutral
4521042050,5,Positive
1317016672,1,Negative
7624598493,2,Negative
1753431230,5,Positive
8650539199,3,Neutral
3276478503,4,Neutral
5080943123,3,Neutral
6158083683,5,Positive
9228072842,4,Neutral
4028432722,4,Neutral
3679730192,5,Positive
71793937,5,Positive
47467466,5,Positive
4538136436,3,Neutral
8750169461,2,Negative
9371021811,2,Negative
679274212,3,Neutral
6601671674,3,Neutral
2708441500,3,Neutral
9548480220,4,Positive
5440864021,1,Negative
5705224767,4,Neutral
9945458771,1,Negative
336832815,5,Positive
9543126726,4,Neutral
5134666123,3,Neutral
5663657880,3,Negative
5352647396,5,Positive
7995172779,5,Positive
605779703,4,Positive
685688121,3,Neutral
5966726971,4,Neutral
6763510083,2,Negative
6735813139,2,Negative
8361205778,1,Negative
3640952655,5,Positive
6395279829,4,Neutral
339410846,4,Positive
8924056486,3,Neutral
6616322616,4,Positive
4178578583,1,Negative
7558107764,4,Positive
7894708851,3,Neutral
1916638346,1,Negative
4973943462,3,Neutral
6567129123,3,Negative
8702642032,4,Neutral
7857954356,4,Neutral
5376218500,4,Neutral
3452449295,2,Negative
1694826296,5,Positive
9449954611,4,Positive
7722059222,3,Negative
2871448124,3,Negative
4158839033,3,Negative
9936118648,2,Negative
6804747901,3,Neutral
7579444448,1,Negative
4379043082,4,Neutral
4212894712,3,Neutral
7962511808,5,Positive
6478815087,2,Negative
6239166986,4,Positive
9894863460,3,Negative
2982638677,3,Negative
3284797515,5,Positive
8895501673,4,Neutral
914992221,4,Neutral
2067729457,4,Neutral
5389250154,4,Neutral
4352973016,4,Neutral
7667555396,4,Neutral
168804744,4,Positive
854218304,5,Positive
2616618240,4,Positive
8891144024,3,Neutral
4606856320,4,Neutral
1876194333,2,Negative
1471186096,4,Neutral
4763556417,2,Negative
5961097387,4,Positive
1509646137,4,Neutral
7533431274,3,Neutral
3598818329,1,Negative
2561337790,2,Negative
2359692348,4,Positive
3146098826,4,Positive
8638050442,4,Neutral
1833854180,3,Negative
5687148136,4,Positive
7133253616,5,Positive
7899569162,1,Negative
6119637917,3,Neutral
4924477011,4,Neutral
577458306,4,Neutral
1605287230,3,Neutral
5743074720,4,Positive
1645477578,1,Negative
6231311270,5,Positive
4629648516,2,Negative
2706229594,4,Positive
6814009039,3,Neutral
5604135912,2,Negative
766789724,3,Neutral
2727595593,1,Negative
9887978407,5,Positive
6825742544,4,Neutral
7081192087,4,Positive
3185620074,3,Neutral
7162086351,4,Neutral
5504768409,3,Negative
6721093047,3,Neutral
1134990529,5,Positive
4632975114,5,Positive
1471897083,4,Neutral
6081974624,3,Neutral
806680874,3,Neutral
8213018419,3,Neutral
4610876894,1,Negative
9116180240,3,Neutral
8916648395,4,Neutral
3626990751,5,Positive
2544173358,4,Neutral
3654075570,1,Negative
9846277624,5,Positive
8600159148,1,Negative
9184012674,3,Neutral
5842678913,5,Positive
6284066457,4,Positive
957188879,3,Negative
2027766693,5,Positive
5201172375,2,Negative
5211206337,5,Positive
519985157,2,Negative
2599819074,3,Neutral
6564176767,3,Neutral
5969684091,1,Negative
8152246475,1,Negative
1954493018,4,Neutral
3695589383,3,Neutral
6340807810,4,Neutral
8029845822,5,Positive
8208755570,1,Negative
9622488249,2,Negative
5410788959,3,Negative
7087374685,4,Positive
1469556300,5,Positive
864290652,3,Neutral
3052167498,5,Positive
8370088792,2,Negative
8955500595,1,Negative
6946637946,4,Neutral
5461546808,5,Positive
9921425481,4,Positive
3583323379,1,Negative
3427534518,4,Neutral
9997994965,5,Positive
5015358514,3,Neutral
5769065545,5,Positive
4062815570,3,Neutral
39405769,4,Positive
9553518696,3,Neutral
8023712979,5,Positive
1111747100,3,Neutral
3598180305,3,Neutral
8171660349,5,Positive
3644704128,5,Positive
1254907139,4,Positive
9810593187,3,Neutral
3205629870,3,Neutral
8608459871,3,Negative
2730458449,4,Positive
2807397566,4,Positive
7217535512,2,Negative
3321951407,5,Positive
7189146676,3,Neutral
5601251774,1,Negative
8884350133,1,Negative
8168306307,3,Neutral
7689275881,3,Neutral
6593510732,2,Negative
3066405445,4,Positive
5319633841,2,Negative
1113665104,5,Positive
8436983782,4,Positive
1958942711,5,Positive
6485627928,3,Neutral
8147959428,5,Positive
3697060283,3,Neutral
2039437258,4,Positive
7655293952,4,Neutral
39791095,4,Neutral
8071046067,2,Negative
2656326203,4,Positive
2366866840,4,Positive
8227348656,3,Neutral
3917024194,5,Positive
3101265,1,Negative
9907835880,1,Negative
3396210655,3,Negative
3000018472,2,Negative
7166339556,4,Neutral
2194351161,1,Negative
3224986973,5,Positive
6882280967,3,Neutral
8556188247,4,Neutral
5236345617,5,Positive
5153146875,4,Neutral
2011151353,1,Negative
9880145668,1,Negative
2724264210,3,Negative
871734663,4,Neutral
3883638432,5,Positive
1282422181,3,Negative
4500802008,4,Positive
8209715885,3,Negative
9391482926,3,Negative
7217765772,4,Neutral
7848556658,2,Negative
9000851345,4,Positive
3019634875,5,Positive
7013612817,4,Positive
59461109,1,Negative
740245864,4,Positive
8432648823,3,Neutral
5863164527,4,Positive
8615999186,1,Negative
